response,answer,table_id,key,question
"The Tiffany Evans album was released in the United States on April 22, 2008, by Columbia label. It was released in Japan on August 27, 2008, by Sony label.","Tiffany Evans was released by Columbia Records on April 22, 2008 in the United States and by Sony on August 27, 2008 in Japan.",totto_source/train_json/example-409.json,8110,When was the Tiffany Evans album rebased in the United State and Japan and by which label?
The area of Pihlajavesi lake is 712.59 km².,The area of the Pihlajavesi lake is 712.59 square kilometres and making it the sixth.,totto_source/dev_json/example-788.json,789,How large is the area of the Pihlajavesi lake?
Richard Thompson's 100 metres record is 9.82 seconds.,"In 2014, Richard Thompson made a record in 100 m with a run of 9.82 s.",totto_source/dev_json/example-42.json,43,What is Richard Thompson's 100 metres record?
"Between 2013 and 2017, a total of 677 people were killed in the insurgency in Egypt.","In the timeline of insurgency in Egypt, 103 people were killed in 2013, 195 in 2014, 272 in 2015, 101 in 2016, and 160 in 2017.",totto_source/train_json/example-1818.json,9519,"Between 2013 and 2017, how many people were killed in the insurgency in Egypt?"
"In Lane 5 is Takeshi Matsuda from Japan, and he finished in third place with a time of 1:52.97.","In Lane 5, Japan's Takeshi Matsuda won a bronze medal in 1:52.97.",totto_source/dev_json/example-1250.json,1251,Who is in Lane 5 and what is the result?
"The 20th Anniversary—The Super Tour of Misia: Girls Just Wanna Have Fun started on April 7, 2018, in Osaka, Japan at Osaka-jō Hall and ended on April 28, 2018, in Yokohama, Japan at Yokohama Arena.","The 20th Anniversary—The Super Tour of Misia: Girls Just Wanna Have Fun, comprised of four arena dates, began on April 7, 2018 at the Osaka-jō Hall in Osaka, and it concluded three weeks later on April 28, 2018, at Yokohama Arena in Yokohama.",totto_source/train_json/example-13903.json,21604,Where and when did the 20th Anniversary—The Super Tour of Misia: Girls Just Wanna Have Fun start and end?
Anatoly Polyakov from Russia was below Michael Phelps during the 2000 Summer Olympics.,Michael Phelps in lane 6 was followed by Great Britain's Stephen Parry at 1:57.01 minutes.,totto_source/train_json/example-149.json,7850,Who was below Michael Phelps during the 2000 summer Olympics? 
"Nadezhda Chemezova ended up in 5th place in the Women's 400 metre freestyle of the Swimming at the 2000 Summer Olympics, and right behind her was Hannah Stockbauer from Germany.","Russia's Nadezhda Chemezova finished fifth in 4:10.37, holding off Hannah Stockbauer of Germany (4:10.38) by a hundredth of a second (0.01).",totto_source/train_json/example-75.json,7776,"What rank did Nadezhda Chemezova end up in the Women's 400 metre freestyle of the Swimming at the 2000 Summer Olympics, and who was right behind her?"
"Ryosuke Kijima moved to Oita Trinita in 2002, where he played in the J2 League.","In 2002, Ryosuke Kijima moved to J2 League club, Oita Trinita.",totto_source/train_json/example-13277.json,20978,"Which club Ryosuke Kijima moved to in 2002, where he played J2 League?"
The first president of the New Progressive Party (Puerto Rico) was Luis A. Ferré. He served from 1967 to 1974.,"The first president was Luis A. Ferré, who served 7 years from 1967 to 1974.",totto_source/dev_json/example-8.json,9,Who is the first president and how long was he/she in the position?
"After 2000, Heather Burns played the recurring roles of Stella in Twenty Good Years (2006-2008) and Leah in Bored to Death (2009-2011).","From 2009 until 2011, Heather Burns held a recurring main role in the show Bored to Death for 22 episodes",totto_source/train_json/example-4031.json,11732,What recurring roles did Heather Burns play after 2000?
"In the 1968 U.S. presidential election in West Virginia, the candidates were Hubert Humphrey from the Democratic Party, Richard Nixon from the Republican Party, and George Wallace from the American Independent Party. Hubert Humphrey won the election with 49.60% of the popular vote.","West Virginia was won by the Democratic candidate, Hubert Humphrey, with 49.60% of the popular vote, against the Republican candidate, Richard Nixon, with 40.78% of the popular vote.",totto_source/train_json/example-4390.json,12091,"Who were the candidates in the 1968 U.S. presidential election in West Virginia, and by what percentage of the popular vote did the leader win?"
Fehrbelliner Platz is a station of the Berlin U-Bahn located underground.,Fehrbelliner Platz is a station of the Berlin U-Bahn located on the U3 and the U7.,totto_source/train_json/example-13006.json,20707,Fehrbelliner Platz is a station of the Berlin U-Bahn located where ?
"In 2014, Idina Menzel won the Choice Animated Movie: Voice award for her work in Frozen.",In 2014 Idina Menzel won Choice Animated Movie: Voice for Frozen.,totto_source/dev_json/example-1633.json,1634,What awards did Idina Menzel win in 2014?
"Selah Jepleting Busienei performed well in the Military World Games. In 2015, she finished 5th in the 800m event with a time of 2:03.01 and 1st in the 1500m event with a time of 4:07.58.","At the 2015 Military World Games, Selah Jepleting Busienei claimed the 1500 m gold and placed fifth in the 800 m.",totto_source/train_json/example-7044.json,14745,How did Selah Jepleting Busienei perform in the Military World Games?
"Matthew Knight made his debut in the television series ""Queer as Folk"" in the year 2002.",Matthew Knight who made his debut in 2002 when he played Peter in a television episode of Queer as Folk.,totto_source/dev_json/example-24.json,25,When was Matthew Knight's debut?
"In the 2014 Harlow District Council election, the results were as follows:

- Labour's Danny Purton received 586 votes, representing 42.6% of the total and an increase of 8.2%.
- UKIP's Mark Gough received 353 votes, representing 25.7% of the total and a decrease of 12.2%.
- Conservative's Jane Steer received 334 votes, representing 24.3% of the total and an increase of 4.5%.
- Green's Murray Sackwild received 55 votes, representing 4.0% of the total and an increase of 4.0%.
- Liberal Democrat's Lesley Rideout received 47 votes, representing 3.4% of the total and a decrease of 4.4%.

Labour gained the majority with a margin of 233 votes, representing 16.9% of the total. The voter turnout was 1,375, representing 26.4% of the total and an increase of 7.9%. The election saw a swing of 10.1% from UKIP to Labour.","In the 2014 Harlow District Council election, the seat was gained for Labour by Danny Purton with a majority of 233 votes over UKIP candidate Mark Gough.",totto_source/train_json/example-13353.json,21054,What were the results of the 2014 Harlow District Council election?
"In 2001-02, Norris played for the Sheffield Steelers in the ISL league, scoring 11 goals and 13 assists in 48 games. In 2002-03, Norris played for Slovan Bratislava in the Slovak Extraliga league, scoring 6 goals and 12 assists in 46 games.","In 2001–02, Norris joined Slovan Bratislava in the Slovak Extraliga before rejoining Sheffield for the 2002–03 season.",totto_source/train_json/example-5409.json,13110,What happened to Norris in 2001-02 and 2002-03?
"Amanda Pays' debut film was ""Oxford Blues"" in 1984, where she played the role of Lady Victoria Wingate. In the film ""Off Limits"" (1988), she played the role of Nicole.","Pays made her film debut in ""Oxford Blues"" (1984) and she played as Sister Nicole in ""Off Limits"" (1988 film).",totto_source/train_json/example-631.json,8332,"What was Amanda Pays debut film and what role did she play in the film ""Off Limits"" (1988)?"
The two athletes with the top two times were Dafne Schippers from the Netherlands with a time of 21.63 and Elaine Thompson from Jamaica with a time of 21.66.,Schippers with time of 21.63 and Thompson with 21.66 at the Women's 200 metres.,totto_source/train_json/example-70.json,7771,Who were the two athletes with the top two times?
Hal Robson-Kanu made 7 goals and 25 appearances for ,Hal Robson-Kanu made his Premier League in 2012 and went on to score 30 goals in 228 games for the Reading.,totto_source/train_json/example-13157.json,20858,How many goals and appearance did Hal Robson-Kanu make for Reading in the Premier League in 2012 ?
The first name of the incumbent chief minister during the tenure of July 1971 to February 1973 was Hudson.,Hudson William Edison Ntsanwisi was the first Chief Minister of Gazankulu.,totto_source/train_json/example-13206.json,20907,What was the first name of the incumbent chief minister during the tenure of July 1971 to February 1973.
The swimmers on the edge lanes were Chad le Clos from South Africa in Lane 4 and Jason Dunford from Kenya in Lane 8.,"In Swimming, at the 2012 Summer Olympics – Men's 100 metre butterfly, Austria's Dinko Jukic (51.99), and Kenya's Jason Dunford (52.16) participated in the semifinals.",totto_source/train_json/example-895.json,8596,Who were the swimmers on the edge lanes?
The Kuomintang won 254 seats and there are a total of 325 seats.,The Kuomintang won 254 of the 325 seats.,totto_source/train_json/example-13920.json,21621,How many seats did the Kuomintang win and how many seats are there total?
Peace TV was added to channel 33.6 and the video type is 480i.,Peace TV programming was added to the 480i channel 33.6.,totto_source/train_json/example-6727.json,14428,What channel and video type was Peace TV added to?
"In 2002, Hugh Maynard starred in the stage productions of Follies, where he played the role of Young Ben, and We Will Rock You, where he portrayed The Jackson 5.","In 2002, Hugh Maynard starred in ""We Will Rock You"" as The Jackson 5 and in ""Follies"" as young Ben.",totto_source/train_json/example-434.json,8135,Which stage/s did Hugh Maynard star in 2002 and what was his role/s?
"Yes, Nia Dinata directed two films that were submitted for the Academy Award for Best Foreign Language Film. The films are ""Ca-bau-kan"" in 2002 and ""Love for Share"" in 2006.","Two Nia Dinata directed films, Ca-bau-kan and Berbagi Suami and Biola Tak Berdawai, were submitted for the Academy Award for Best Foreign Language Film.",totto_source/train_json/example-1956.json,9657,Did Nina Dinata direct any films that were submitted for the Academy Award for Best Foreign Language Film?
"In 1999, Jon Voight played the role of Noah in the movie ""Noah's Ark"".",Voight played Noah in the 1999 Noah's Ark.,totto_source/train_json/example-7998.json,15699,What role in what movie did Jon Voight have in 1999?
"Collins Cheboi performed well in international competitions. In the All-Africa Games in 2011, he secured the 2nd position in the 1500 meters event. In the IAAF World Relays in 2014, he won first place in the 4 × 1500 m relay event.",Collins Cheboi was a silver medallist at the 2011 All-Africa Games and was part of the 4 × 1500 m relay at the 2014 IAAF World Relays.,totto_source/train_json/example-1908.json,9609,How did Collins Cheboi perform in International competitions?
